id,title,provider,time,url,skills,probabilities
4772,"Economics: Society, Markets, and [In]equality","Parsons School of Design, The New School",24,https://www.coursera.org/learn/economics-society-markets-and-inequality,"Analyse budgetary, accounting or business data;;Analyse business or financial data;;Analyse industry trends;;Analyse market conditions or trends;;Apply mathematical models of financial or business conditions;;Develop environmental sustainability plans or projects;;Develop financial analysis methods;;Develop methods of social or economic research;;Develop operating strategies, plans or procedures for green or sustainable operations;;Develop sustainable industrial or development methods;;Explain financial information to customers;;Explain technical product or service information to customers;;Explain use of goods or services",
4773,Cities are back in town : urban sociology for a globalizing urban world,Sciences Po,11,https://www.coursera.org/learn/urban-development,"Analyse and understand the local and national implications of proposed legislation;;Analyse physical, survey, or geographic data;;Conduct climate research;;Conduct research on social issues;;Determine appropriate methods for data analysis;;Develop mathematical models of environmental conditions;;Develop methods of social or economic research;;Develop scientific or mathematical models;;Develop theories or models of social phenomena;;Evaluate environmental impact of operational or development activities;;Evaluate environmental or sustainability projects",
4774,Create Engaging Presentations with Easelly,Coursera Project Network,2,https://www.coursera.org/projects/presentation-easelly,"Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Create images or other visual displays;;Create technology-based learning materials;;Develop content for sales presentations or other materials;;Develop educational goals, standards, policies or procedures;;Develop instructional materials;;Develop instructional objectives;;Order instructional or library materials or equipment",
4775,Blended Learning: Personalizing Education for Students,New Teacher Center,9,https://www.coursera.org/learn/blending-learning-personalization,"Advise educators on curricula, instructional methods or policies;;Collaborate with other agencies and institutions to coordinate educational matters;;Collaborate with other teaching professionals to develop educational programs;;Conduct employee training programs;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop educational programs;;Develop health assessment methods or programs;;Evaluate effectiveness of educational programs;;Evaluate new technologies or methods",
4776,Computational Thinking for K-12 Educators: Sequences and Loops,University of California San Diego,36,https://www.coursera.org/learn/computational-thinking-k12-educators-sequences-loops,"Advise educators on curricula, instructional methods or policies;;Analyse design requirements for computer or electronics systems;;Assess educational needs of students;;Collaborate with other professionals to develop education or assistance programs;;Collaborate with others to resolve information technology issues;;Confer with peers to accomplish work;;Deliver inclusive and accessible programs, policies or services;;Determine operational methods;;Determine operational procedures;;Develop computer or information systems;;Develop ideas for entertainment programs and features;;Develop software applications;;Develop software or applications for scientific or technical use;;Evaluate characteristics of equipment or systems;;Evaluate project designs to determine adequacy or feasibility",
4777,China’s Economic Transformation Part 1: Economic Reform and Growth in China,The Hong Kong University of Science and Technology,12,https://www.coursera.org/learn/econtransform1,"Analyse and understand the local and national implications of proposed legislation;;Analyse impact of legal or regulatory changes;;Analyse industry trends;;Analyse market conditions or trends;;Appraise environmental impact of regulations or policies;;Approve expenditures;;Assess risks to business operations;;Conduct financial audits;;Develop methods of social or economic research;;Discuss business strategies, practices or policies with managers;;Evaluate the structure, efficiency, activities, and performance of government agencies",
4778,Economic Growth and Distributive Justice Part I - The Role of the State,Tel Aviv University,7,https://www.coursera.org/learn/economic-growth-part-1,,
4779,Creating Interactive Learning Videos with Edpuzzle,Coursera Project Network,2,https://www.coursera.org/projects/creating-interactive-learning-videos-edpuzzle,"Administer tests to assess educational needs or progress;;Assess educational needs of students;;Collect, process and preserve digital records or evidence in accordance with procedures;;Create technology-based learning materials;;Develop content for sales presentations or other materials;;Develop instructional materials;;Develop social media materials;;Evaluate student work;;File documents or records;;Help patrons use library or archival resources;;Maintain records, documents or other files",
4780,Growing Great Writers with Writable,Coursera Project Network,2,https://www.coursera.org/projects/writing-with-writable-elementary-teaching,"Advise educators on curricula, instructional methods or policies;;Assist other educational professionals with projects or research;;Assist students with special educational needs;;Collaborate with other agencies and institutions to coordinate educational matters;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop instructional materials;;Develop strategies or programs for students with accessibility needs;;Display student work;;Document lesson plans;;Evaluate effectiveness of educational programs",
4781,Cybersecurity Policy for Aviation and Internet Infrastructures,University of Colorado System,12,https://www.coursera.org/learn/cybersecurity-policy-aviation-internet,,
4782,Studying Cities: Social Science Methods for Urban Research,Erasmus University Rotterdam,7,https://www.coursera.org/learn/studying-cities-social-science-methods-for-urban-research,"Apply knowledge or research findings to address environmental problems;;Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields;;Collect information from people through observation, interviews or surveys;;Conduct opinion surveys or needs assessments;;Design research studies to obtain scientific information;;Determine appropriate methods for data analysis;;Develop data analysis or data management procedures;;Develop environmental research methods;;Develop methods of social or economic research",
4783,Foundations of Teaching for Learning: Learners and Learning,Commonwealth Education Trust,12,https://www.coursera.org/learn/teaching-learning,"Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Assess educational needs of students;;Collaborate with other teaching professionals to develop educational programs;;Develop educational or training programs;;Develop instructional materials;;Develop instructional objectives;;Encourage students;;Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",
4784,Social Pedagogy across Europe,Universitat Autònoma de Barcelona,19,https://www.coursera.org/learn/social-pedagogy-europe,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Advise others on social or educational issues;;Advocate for individual or community needs;;Communicate with constituents and keep abreast of the issues affecting them;;Conduct research on social issues;;Coordinate student extracurricular activities;;Deliver culturally appropriate programs, policies or services;;Deliver inclusive and accessible programs, policies or services;;Develop educational policies;;Develop educational programs;;Develop working relationships with others to facilitate program activities;;Plan community programs or activities for the general public;;Research social issues",
4785,Using Google Forms for Student Success,Coursera Project Network,2,https://www.coursera.org/projects/google-forms-student-success,"Advise educators on curricula, instructional methods or policies;;Apply new technologies to improve work processes;;Collaborate with other teaching professionals to develop educational programs;;Collaborate with others to resolve information technology issues;;Confer with peers to accomplish work;;Create databases to store electronic data;;Create technology-based learning materials;;Develop database parameters or specifications;;Develop educational or training programs;;Develop instructional materials;;Develop procedures for data management;;Develop training materials",
4786,Create a Virtual Classroom using Google Slides,Coursera Project Network,2,https://www.coursera.org/projects/virtual-classroom-google-slides,"Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Compile and screen content for radio and television programming;;Create technology-based learning materials;;Develop content for sales presentations or other materials;;Develop instructional materials;;Develop training materials;;Encourage students;;Order instructional or library materials or equipment",
4787,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,Duke University,12,https://www.coursera.org/learn/911-attack,Collaborate with law enforcement or security agencies to respond to incidents;;Collate and analyse information for threat intelligence requirements from a variety of sources;;Conduct research on social issues;;Determine appropriate methods for data analysis;;Develop methods of social or economic research;;Develop theories or models of social phenomena;;Direct security operations;;Identify security threats and determine counter measures;;Maintain knowledge of relevant national and international current events;;Prepare explosives for detonation;;Prepare research reports,
4788,Becoming a Language Friendly Teacher,Erasmus University Rotterdam,5,https://www.coursera.org/learn/becoming-a-language-friendly-teacher,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Deliver culturally appropriate programs, policies or services;;Develop daily schedules for children or families;;Develop educational goals, standards, policies or procedures;;Develop instructional materials;;Develop programs, policies or services that are culturally appropriate;;Discuss child development and behaviour with parents or guardians;;Gather information for news stories;;Provide counsel, comfort or encouragement to individuals or families;;Read to students;;Transcribe spoken or written information;;Translate information using spoken, written or sign languages",
4789,Setting Up a Digital Library with EPIC,Coursera Project Network,2,https://www.coursera.org/projects/teaching-epic,"Advise educators on curricula, instructional methods or policies;;Collaborate with other agencies and institutions to coordinate educational matters;;Collaborate with other teaching professionals to develop educational programs;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop educational policies;;Develop procedures for data management;;Display student work;;Establish rules or policies governing student behaviour;;Maintain data in information systems or databases;;Manage guest services;;Plan educational activities;;Set up classroom materials or equipment",
4790,Improving Classroom Management with Class Dojo,Coursera Project Network,2,https://www.coursera.org/projects/improving-classroom-management-classdojo,"Advise others on educational and student wellbeing matters;;Apply machine learning techniques to data;;Attend receptions, dinners, and conferences to meet people, exchange views and information, and develop working relationships;;Create technology-based learning materials;;Develop data analysis or data management procedures;;Develop instructional materials;;Develop instructional objectives;;Encourage students;;Enforce rules or policies governing student behaviour;;Plan community programs or activities for the general public;;Provide counsel, comfort or encouragement to individuals or families",
4791,Chinese Politics Part 2 – China and the World,The Hong Kong University of Science and Technology,13,https://www.coursera.org/learn/chinese-politics-2,"Analyse industry trends;;Analyse jobs using observation, survey or interview techniques;;Analyse market conditions or trends;;Analyse risks related to investments in green technology;;Develop methods of social or economic research;;Develop plans to manage natural or renewable resources;;Develop theories or models of social phenomena;;Evaluate capabilities or training needs;;Evaluate environmental or sustainability projects;;Evaluate potential of products, technologies or resources;;Forecast economic, political, social or financial trends",
4792,Enhancing Communication with Remind,Coursera Project Network,2,https://www.coursera.org/projects/communicating-with-remind,"Collaborate with others to resolve information technology issues;;Confer with clients to exchange information;;Confer with peers to accomplish work;;Create technology-based learning materials;;Deliver inclusive and accessible programs, policies or services;;Develop educational goals, standards, policies or procedures;;Develop educational policies;;Develop instructional materials;;Develop instructional objectives;;Develop strategies or programs for students with accessibility needs;;Discuss student progress with parents or guardians;;Encourage students;;Select educational materials or equipment",
4793,Powerful Tools for Teaching and Learning: Web 2.0 Tools,University of Houston,14,https://www.coursera.org/learn/teaching-learning-tools,"Analyse data to inform operational decisions or activities;;Apply information technology to solve business or other applied problems;;Assist clients in handling details of daily life;;Collect information from people through observation, interviews or surveys;;Create technology-based learning materials;;Develop educational programs;;Develop instructional materials;;Develop instructional objectives;;Develop strategies or programs for students with accessibility needs;;Document lesson plans;;Encourage students;;Evaluate effectiveness of educational programs;;Evaluate program effectiveness;;Interact with patients to build rapport or provide emotional support",
4794,The City and You: Find Your Best Place,University of Toronto,17,https://www.coursera.org/learn/city-and-you-find-best-place,"Analyse business or financial data;;Apply knowledge or research findings to address environmental problems;;Apply mathematical models of financial or business conditions;;Assess individual or community needs for educational or social services;;Develop artistic or design concepts for decoration, exhibition, performance or commercial purposes;;Develop contingency plans to deal with organisational emergencies;;Develop ideas for entertainment programs and features;;Develop methods of social or economic research;;Develop theories or models of social phenomena;;Forecast economic, political, social or financial trends;;Implement transportation changes to reduce environmental impact;;Investigate the environmental impact of projects;;Plan social sciences research",
4795,Ethical Social Media,The University of Sydney,11,https://www.coursera.org/learn/ethical-social-media,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Analyse information obtained from news sources;;Analyse jobs using observation, survey or interview techniques;;Analyse market research data;;Collaborate with others in marketing activities;;Collaborate with others to resolve information technology issues;;Conduct research on social issues;;Confer with peers to accomplish work;;Develop methods of social or economic research;;Develop social media materials;;Negotiate labour disputes;;Provide information to the general public",
4796,Suffering and the Human Condition,University of Colorado Boulder,36,https://www.coursera.org/learn/suffering-and-the-human-condition,"Advise patients of health conditions or treatments;;Analyse data to determine effectiveness of treatments or therapies;;Analyse health-related data;;Analyse medical data;;Apply knowledge or research findings to address environmental problems;;Communicate health and wellness information to the public;;Conduct research on social issues;;Develop methods of social or economic research;;Develop social media materials;;Develop theories or models of social phenomena;;Explain medical procedures or test results to patients or family members;;Explain technical medical information to patients;;Inform viewers, listeners or audiences;;Provide counsel, comfort or encouragement to individuals or families",
4797,Chemerinsky on Constitutional Law – Individual Rights and Liberties,"University of California, Irvine",16,https://www.coursera.org/learn/chemerinsky-individual-rights,Analyse and understand the local and national implications of proposed legislation;;Analyse impact of legal or regulatory changes;;Conduct hearings to investigate legal issues;;Evaluate applicable laws and regulations to determine impact on organisational activities;;Identify implications for cases from legal precedents or other legal information;;Investigate legal issues;;Make decisions in legal cases;;Meet with individuals involved in legal processes to provide information and clarify issues;;Prepare written decisions for legal proceedings,
4798,Become a Peer Sponsor: Intro to Military Transition Support,Columbia University,4,https://www.coursera.org/learn/become-a-peer-sponsor,"Administer relaxation or remedial massage;;Advise clients or community groups on health issues;;Assist clients in handling details of daily life;;Attend receptions, dinners, and conferences to meet people, exchange views and information, and develop working relationships;;Care for patients with mental illnesses;;Counsel clients on mental health or personal achievement;;Develop business relationships;;Develop professional relationships or networks;;Develop treatment plans for patients or clients;;Encourage patients during therapeutic activities;;Encourage patients or clients to develop life skills;;Help clients get needed services or resources;;Practice athletic or artistic skills;;Provide health and wellness advice to patients, program participants or caregivers",
4799,"Health, Housing, and Educational Services",Columbia University,36,https://www.coursera.org/learn/health-housing-educational-services,"Advise others on matters of public policy;;Analyse and understand the local and national implications of proposed legislation;;Analyse impact of legal or regulatory changes;;Appraise environmental impact of regulations or policies;;Communicate organisational policies and procedures;;Conduct research on social issues;;Deliver culturally appropriate programs, policies or services;;Deliver inclusive and accessible programs, policies or services;;Develop educational policies;;Develop methods of social or economic research;;Develop organisational policies or programs;;Develop programs, policies or services that are culturally appropriate",
4800,Performance Assessment in the Virtual Classroom,"University of California, Irvine",36,https://www.coursera.org/learn/performance-assessment,Administer tests to assess educational needs or progress;;Assist students with special educational needs;;Create technology-based learning materials;;Develop data analysis or data management procedures;;Develop instructional materials;;Develop instructional objectives;;Develop procedures for data entry or processing;;Enforce rules or policies governing student behaviour;;Establish rules or policies governing student behaviour;;Evaluate effectiveness of educational programs;;Evaluate performance of educational staff,
4801,Business Opportunities and Risks in a Globalized Economy,IE Business School,36,https://www.coursera.org/learn/business-opportunities-and-risks-in-a-globalized-economy,"Analyse and understand the local and national implications of proposed legislation;;Analyse budgetary, accounting or business data;;Analyse business or financial data;;Analyse market conditions or trends;;Apply mathematical models of financial or business conditions;;Assess risks to business operations;;Determine pricing or monetary policies;;Determine the value of goods or services;;Develop business or market strategies;;Develop financial analysis methods;;Develop methods of social or economic research;;Forecast economic, political, social or financial trends",
4802,"Taiwan Law in Focus: Economy, Society and Democracy",National Taiwan University,17,https://www.coursera.org/learn/taiwan-law-in-focus-economy-society-and-democracy,Analyse and understand the local and national implications of proposed legislation;;Analyse impact of legal or regulatory changes;;Conduct financial or regulatory audits;;Conduct hearings to investigate legal issues;;Conduct research on social issues;;Evaluate applicable laws and regulations to determine impact on organisational activities;;Investigate legal issues;;Make decisions in legal cases,
4803,Critical Issues in Urban Education,The University of Chicago,22,https://www.coursera.org/learn/urban-education,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Advise others on social or educational issues;;Develop educational goals, standards, policies or procedures;;Develop educational policies;;Establish rules or policies governing student behaviour",
4804,SEL Capstone,University of Colorado Boulder,12,https://www.coursera.org/learn/sel-capstone,,
4805,Inclusive Online Teaching Teach-Out,Johns Hopkins University,5,https://www.coursera.org/learn/inclusive-online-teaching,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Advise educators on curricula, instructional methods or policies;;Advise others on educational and student wellbeing matters;;Assess educational needs of students;;Create technology-based learning materials;;Deliver inclusive and accessible programs, policies or services;;Develop educational policies;;Develop instructional materials;;Develop strategies or programs for students with accessibility needs",
4806,Improving Content Mastery with Quizlet,Coursera Project Network,2,https://www.coursera.org/projects/content-mastery-quizlet,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Assess educational needs of students;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop health assessment methods or programs;;Develop instructional materials;;Develop instructional objectives;;Plan educational activities;;Schedule instructional activities;;Select educational materials or equipment",
4807,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots,University of Colorado Boulder,10,https://www.coursera.org/learn/compassionate-leadership-jane-goodall,"Advise educators on curricula, instructional methods or policies;;Advocate for individual or community needs;;Apply multiple teaching methods;;Assess individual or community needs for educational or social services;;Coordinate and administer community or social service programs;;Deliver culturally appropriate programs, policies or services;;Evaluate effectiveness of educational programs;;Evaluate the effectiveness of counselling or educational programs;;Evaluate training programs, instructors or materials;;Plan community programs or activities for the general public;;Provide leadership to align operational activities with the organisation’s vision and goals;;Provide mentorship and guidance to staff;;Teach life skills",
4808,Economic Growth and Distributive Justice Part II - Maximize Social Wellbeing,Tel Aviv University,7,https://www.coursera.org/learn/economic-growth-part-2,,
4809,Improving Math Engagement with Prodigy,Coursera Project Network,2,https://www.coursera.org/projects/teaching-prodigy,Administer tests to assess educational needs or progress;;Apply information technology to solve business or other applied problems;;Create technology-based learning materials;;Develop instructional materials;;Develop instructional objectives;;Direct administrative or support services;;Document lesson plans;;Encourage students;;Operate computer systems;;Plan educational activities,
4810,Computational Thinking for K-12 Educators: Variables and Nested Loops,University of California San Diego,36,https://www.coursera.org/learn/block-programming-k12-educators-variables-nested-loops,Apply and maintain information security controls as required by policies or risk assessments;;Apply information technology to solve business or other applied problems;;Apply knowledge or research findings to address environmental problems;;Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields;;Create marketing materials;;Create technology-based learning materials;;Determine operational procedures;;Develop computer or information security policies or procedures;;Develop diagrams or flow charts of system operation;;Develop procedures for data entry or processing;;Implement security measures for computer or information systems;;Plan production or operational procedures or sequences,
4811,Writing and Disseminating Grey Literature,Indian Institute for Human Settlements,26,https://www.coursera.org/learn/writing-and-disseminating-grey-literature,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Advise others on matters of public policy;;Advise others on social or educational issues;;Assist other educational professionals with projects or research;;Collect information from people through observation, interviews or surveys;;Conduct research on social issues;;Demonstrate activity techniques or equipment use;;Develop data analysis or data management procedures;;Develop social media materials;;Document events or evidence, using photographic or audio-visual equipment;;Edit documents;;Edit written materials;;Gather information for news stories;;Proofread documents, records or other files to ensure accuracy;;Record images needed to address work issues",
4812,Lesson Planning with the ELL in Mind,Arizona State University,36,https://www.coursera.org/learn/ell-lesson,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Collaborate with other teaching professionals to develop educational programs;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop educational or training programs;;Develop educational policies;;Develop educational programs;;Develop health assessment methods or programs",
4813,Cross-border road transport in EU law context,Erasmus University Rotterdam,26,https://www.coursera.org/learn/transport-eu-law,"Analyse and understand the local and national implications of proposed legislation;;Analyse jobs using observation, survey or interview techniques;;Direct passenger or freight transport activities;;Ensure passenger compliance with vehicle safety, regulations and standards;;Evaluate applicable laws and regulations to determine impact on organisational activities;;Implement transportation changes to reduce environmental impact;;Negotiate agreements to resolve disputes;;Prepare legal documents",
4814,Ecological and Energy Transitions in Southern Countries,École normale supérieure,29,https://www.coursera.org/learn/ecological-and-energetical-transitions-in-southern-countries,,
4815,Social Science Approaches to the Study of Chinese Society Part 1,The Hong Kong University of Science and Technology,13,https://www.coursera.org/learn/social-science-study-chinese-society,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Apply knowledge or research findings to address environmental problems;;Communicate results of environmental research;;Conduct research on social issues;;Conduct scientific research of organisational behaviour or processes;;Develop methods of social or economic research;;Develop theories or models of social phenomena;;Plan social sciences research",
4816,The Changing Status and Perception of Animals,University of Colorado Boulder,12,https://www.coursera.org/learn/perception-of-animals,"Capture or kill animals;;Care for animals;;Check physical condition of people or animals;;Comply with industry animal welfare requirements;;Develop biological research methods;;Examine animals to detect illness, injury or other problems",
4817,Hypotheses Testing in Econometrics,Queen Mary University of London,,https://www.coursera.org/learn/hypotheses-testing-in-econometric,"Administer tests to assess educational needs or progress;;Analyse data to assess operational or project effectiveness;;Analyse data to determine effectiveness of treatments or therapies;;Analyse data to determine project feasibility;;Analyse data to inform operational decisions or activities;;Analyse laboratory findings;;Analyse quantitative data to determine effectiveness of treatments or therapies;;Analyse test or validation data;;Apply mathematical models of financial or business conditions;;Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields;;Assess the cost effectiveness of products, projects or services;;Conduct market research;;Determine appropriate methods for data analysis;;Develop data analysis or data management procedures;;Interpret design or operational test results",
4818,Creating Engaging Presentations with Mentimeter,Coursera Project Network,2,https://www.coursera.org/projects/engaging-presentations-with-mentimeter,Collaborate with others to resolve information technology issues;;Confer with clients to exchange information;;Create technology-based learning materials;;Develop educational or training programs;;Develop educational programs;;Develop instructional materials;;Develop social media materials;;Order instructional or library materials or equipment;;Teach online courses,
4819,Negotiating Learner Differences: Towards Productive Diversity in Learning,University of Illinois at Urbana-Champaign,15,https://www.coursera.org/learn/learnerdifferences,"Apply multiple teaching methods;;Create technology-based learning materials;;Deliver inclusive and accessible programs, policies or services;;Develop educational policies;;Develop instructional materials;;Develop instructional objectives;;Develop methods of social or economic research;;Develop programs, policies or services that are culturally appropriate;;Develop theories or models of social phenomena;;Evaluate effectiveness of educational programs;;Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role;;Modify teaching methods or materials to accommodate student needs;;Select educational materials or equipment",
4820,Orchestrating Whole Classroom Discussion,University of Pennsylvania,12,https://www.coursera.org/learn/classdiscussion,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Confer with clients to exchange information;;Develop educational goals, standards, policies or procedures;;Develop educational or training programs;;Develop educational programs;;Develop health assessment methods or programs;;Develop information communication procedures;;Develop instructional materials;;Develop instructional objectives;;Develop plans for programs or services;;Encourage students;;Exchange information with colleagues",
4821,US Social Services: Where did they come from?,Columbia University,12,https://www.coursera.org/learn/welfare-state-origin,"Analyse and understand the local and national implications of proposed legislation;;Analyse industry trends;;Apply new technologies to improve work processes;;Conduct research on social issues;;Deliver culturally appropriate programs, policies or services;;Deliver inclusive and accessible programs, policies or services;;Develop methods of social or economic research;;Develop organisational policies or programs;;Develop plans for programs or services;;Develop programs, policies or services that are culturally appropriate;;Develop theories or models of social phenomena;;Make decisions that balance the perspectives of private citizens, public officials, and party leaders;;Plan environmental research",
4822,Financing Infrastructure in African Cities,United Cities and Local Governments of Africa,21,https://www.coursera.org/learn/financing-infrastructure-in-african-cities,"Analyse business or financial data;;Analyse financial information;;Analyse financial records to improve budgeting or planning;;Analyse risks to minimise losses or damages;;Apply mathematical models of financial or business conditions;;Assess risks to business operations;;Collect payments for goods or services;;Develop collaborative relationships between departments or with external organisations;;Direct fundraising or financing activities;;Distribute resources to patrons or employees;;Evaluate the structure, efficiency, activities, and performance of government agencies;;Manage budgets for appropriate resource allocation;;Plan and manage, and analyse costs and benefits of, proposed designs or projects",
4823,Encouraging Student Collaboration with Padlet,Coursera Project Network,2,https://www.coursera.org/projects/student-collboration,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Apply multiple teaching methods;;Collaborate with others to resolve information technology issues;;Create technology-based learning materials;;Develop educational goals, standards, policies or procedures;;Develop educational programs;;Develop information communication procedures;;Develop instructional materials;;Develop instructional objectives;;Encourage students",
4824,The Economics of Agro-Food Value Chains,Technical University of Munich (TUM),45,https://www.coursera.org/learn/valuechains,,
4825,Water Supply and Sanitation Policy in Developing Countries Part 2: Developing Effective Interventions,University of Manchester,24,https://www.coursera.org/learn/water-part-2,"Advise others on matters of public policy;;Assess compliance with environmental laws;;Communicate organisational information to customers or other stakeholders;;Communicate with clients about products, procedures and policies;;Communicate with constituents and keep abreast of the issues affecting them;;Contact current or potential customers to promote goods or services;;Deliver inclusive and accessible programs, policies or services;;Design water conservation systems;;Develop environmental sustainability plans or projects;;Develop plans to manage natural or renewable resources;;Direct natural resources management or conservation programs;;Enforce rules or regulations;;Evaluate environmental or sustainability projects;;Evaluate green operations or programs for compliance with standards or regulations",
4826,Paths to a Sustainable Future,ESSEC Business School,5,https://www.coursera.org/learn/paths-to-a-sustainable-future,"Advise others about environmental management or conservation;;Advise others on matters of public policy;;Analyse industry trends;;Apply knowledge or research findings to address environmental problems;;Assist clients in handling details of daily life;;Develop methods of social or economic research;;Develop theories or models of social phenomena;;Encourage patients or clients to develop life skills;;Evaluate environmental or sustainability projects;;Identify opportunities for green initiatives;;Maintain knowledge of relevant national and international current events;;Make decisions that balance the perspectives of private citizens, public officials, and party leaders",
4827,U101: Understanding College and College Life,University of Washington,10,https://www.coursera.org/learn/college-life,"Advise others on career or personal development;;Advise others on educational and student wellbeing matters;;Advise students on academic or career matters;;Assess individual or community needs for educational or social services;;Assess patient work, living or social environments;;Conduct scientific research of organisational behaviour or processes;;Develop daily schedules for children or families;;Develop educational goals, standards, policies or procedures;;Develop educational policies;;Develop plans for programs or services;;Evaluate performance of educational staff;;Manage budgets for appropriate resource allocation;;Prepare activity or work schedules;;Prepare staff schedules",
4828,"Health, Society, and Wellness in COVID-19 Times",University of Colorado Boulder,52,https://www.coursera.org/learn/health-society-and-wellness-in-covid-19-times,"Advise clients or community groups on health issues;;Analyse health-related data;;Analyse information obtained from news sources;;Analyse medical data;;Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields;;Collect information about community health needs;;Conduct research on social issues;;Coordinate cross-disciplinary research programs;;Develop health care quality and safety procedures;;Develop theories or models of social phenomena;;Direct emergency management activities;;Encourage patients or clients to develop life skills;;Provide health and wellness advice to patients, program participants or caregivers",
4829,Create Interactive Choice Boards with Seesaw,Coursera Project Network,,https://www.coursera.org/projects/interactive-choice-boards-with-seesaw,,
4830,Encouraging Student Growth with Teach Your Monster to Read,Coursera Project Network,2,https://www.coursera.org/projects/encouraging-student-growth,"Administer tests to assess educational needs or progress;;Advise educators on curricula, instructional methods or policies;;Assess educational needs of students;;Attend receptions, dinners, and conferences to meet people, exchange views and information, and develop working relationships;;Communicate with constituents and keep abreast of the issues affecting them;;Create technology-based learning materials;;Develop information communication procedures;;Develop instructional materials;;Develop instructional objectives;;Document lesson plans;;Encourage students",
4831,Community Awareness: Police Brutality in the U.S.,University of Michigan,17,https://www.coursera.org/learn/police-brutality-in-the-united-states,"Apprehend criminal suspects;;Collaborate with law enforcement or security agencies to respond to incidents;;Conduct research on social issues;;Deliver culturally appropriate programs, policies or services;;Deliver inclusive and accessible programs, policies or services;;Develop programs, policies or services that are culturally appropriate;;Direct criminal investigations;;Interview people to gather information about criminal activities;;Investigate transportation incidents, violations, or complaints;;Plan programs to address community health issues",
4832,Enhance Student Learning with Interactive Lessons in Nearpod,Coursera Project Network,2,https://www.coursera.org/projects/enhance-learning-notepod,"Advise educators on curricula, instructional methods or policies;;Analyse data to inform operational decisions or activities;;Attend conferences or workshops to maintain professional knowledge;;Attend training sessions or events to develop or maintain professional knowledge;;Attend training to learn new skills or update knowledge;;Collaborate with others to resolve information technology issues;;Collect information from people through observation, interviews or surveys;;Confer with clients to exchange information;;Create technology-based learning materials;;Determine appropriate methods for data analysis;;Develop educational goals, standards, policies or procedures;;Develop information communication procedures;;Develop instructional materials;;Develop training materials",
4833,Use Microsoft PowerPoint to Create a Visual Schedule,Coursera Project Network,2,https://www.coursera.org/projects/use-microsoft-powerpoint-to-create-a-visual-schedule,"Advise educators on curricula, instructional methods or policies;;Assist students with special educational needs;;Create technology-based learning materials;;Develop instructional materials;;Develop instructional objectives;;Document lesson plans;;Evaluate effectiveness of educational programs",
4834,Virtual Teacher Final Project,"University of California, Irvine",36,https://www.coursera.org/learn/virtual-teacher-capstone,Create technology-based learning materials;;Develop instructional materials;;Develop instructional objectives;;Develop training materials;;Evaluate effectiveness of educational programs,
4835,Arctic Development,University of Alberta,6,https://www.coursera.org/learn/arctic-development,,
4836,How Technology is Shaping Democracy and the 2020 Election,Stanford University,3,https://www.coursera.org/learn/technology-shaping-democracy-2020-election,"Act as an advocate or communicator regarding the cultural, diversity or accessibility needs of others;;Advise others on matters of public policy;;Advise others on the development or use of new technologies;;Apply information technology to solve business or other applied problems;;Collaborate with others to resolve information technology issues;;Communicate health and wellness information to the public;;Communicate with constituents and keep abreast of the issues affecting them;;Conduct research to gain information about products or processes;;Design research studies to obtain scientific information;;Determine appropriate methods for data analysis;;Enforce rules or regulations;;Evaluate characteristics of individuals to determine needs or eligibility;;Evaluate civic projects or public policies;;Evaluate new technologies or methods",
